#DataThief /Users/djaffe/Documents/Kaons/KOPIO/ProjectK/Kplus/PhotoDetectors/PMTs/QE.png Thursday 29-Nov-2012 3:01:30 PM
519.951, 20.846
521.264, 20.174
522.139, 19.801
523.013, 19.427
523.888, 19.054
525.199, 18.531
526.068, 18.457
526.94, 18.233
528.258, 17.337
529.131, 17.038
530.005, 16.74
530.879, 16.367
532.188, 15.994
533.06, 15.77
533.931, 15.546
535.24, 15.173
536.112, 14.948
536.984, 14.725
537.855, 14.576
539.162, 14.278
540.034, 14.054
540.906, 13.83
542.212, 13.605
543.082, 13.457
543.952, 13.308
545.26, 13.01
546.131, 12.861
547.002, 12.712
547.871, 12.637
549.174, 12.563
550.045, 12.414
550.914, 12.34
552.22, 12.116
553.09, 12.042
553.96, 11.893
554.831, 11.669
556.138, 11.445
557.007, 11.371
557.877, 11.297
559.18, 11.222
560.048, 11.223
560.918, 11.148
562.221, 11.074
563.092, 10.925
563.96, 10.851
565.266, 10.702
566.135, 10.628
567.004, 10.553
567.874, 10.479
569.178, 10.33
570.049, 10.181
570.918, 10.107
572.223, 9.958
573.092, 9.883
573.962, 9.809
574.831, 9.66
576.137, 9.511
577.006, 9.437
577.876, 9.362
579.18, 9.213
580.05, 9.139
580.92, 8.99
582.224, 8.916
583.094, 8.767
583.964, 8.692
584.833, 8.617
586.138, 8.468
587.007, 8.395
587.876, 8.32
589.181, 8.172
590.052, 8.022
590.921, 7.948
592.224, 7.874
593.095, 7.725
593.964, 7.651
594.835, 7.501
596.138, 7.427
597.008, 7.353
597.877, 7.279
599.182, 7.13
600.051, 7.055
600.92, 6.98
602.224, 6.907
603.094, 6.758
603.964, 6.683
604.834, 6.534
606.138, 6.46
607.007, 6.386
607.877, 6.311
609.18, 6.237
610.049, 6.163
610.919, 6.089
612.223, 5.94
613.093, 5.865
613.963, 5.716
614.833, 5.642
616.137, 5.492
617.008, 5.343
617.877, 5.27
619.182, 5.121
620.051, 5.046
620.921, 4.972
622.225, 4.823
623.095, 4.749
623.964, 4.674
624.833, 4.6
626.138, 4.451
627.009, 4.302
627.878, 4.228
629.181, 4.154
630.051, 4.079
630.92, 4.005
632.225, 3.855
633.094, 3.782
633.963, 3.706
634.833, 3.633
636.137, 3.484
637.007, 3.41
637.876, 3.335
639.178, 3.336
640.048, 3.262
640.918, 3.113
642.222, 3.038
643.09, 3.039
643.959, 2.964
645.264, 2.815
646.133, 2.741
647.002, 2.667
647.871, 2.592
649.175, 2.518
650.044, 2.444
650.912, 2.444
652.216, 2.37
653.085, 2.296
653.954, 2.222
655.258, 2.147
656.127, 2.073
656.996, 1.999
657.865, 1.999
659.168, 1.925
660.037, 1.851
660.907, 1.776
662.21, 1.702
663.078, 1.702
663.947, 1.628
665.251, 1.554
666.119, 1.554
666.988, 1.48
667.855, 1.48
669.16, 1.406
670.029, 1.332
670.897, 1.332
672.2, 1.258
673.07, 1.184
673.938, 1.184
675.24, 1.185
676.109, 1.11
676.976, 1.111
677.847, 1.036
679.149, 1.037
680.018, 0.963
680.886, 0.963
682.189, 0.889
683.057, 0.889
683.926, 0.89
685.229, 0.815
686.097, 0.815
686.964, 0.815
687.834, 0.742
689.136, 0.742
690.004, 0.742
690.873, 0.742
692.176, 0.669
693.044, 0.67
693.912, 0.67
695.214, 0.67
696.083, 0.596
696.951, 0.597
698.256, 0.448
698.693, 0.298
